referrer,views_total,views_unique
Google,33,18
github.com,19,5
Bing,10,2
Yahoo,9,1
search.brave.com,7,2
DuckDuckGo,2,2
repository.publisso.de,2,2
teams.public.onecdn.static.microsoft,2,1
com.slack,1,1
