url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,224,86
/CAMI-challenge/CAMISIM/wiki/User-manual,130,67
/CAMI-challenge/CAMISIM/issues,120,28
/CAMI-challenge/CAMISIM/wiki/CAMISIM-1.3,62,17
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,55,22
/CAMI-challenge/CAMISIM/tree/master/defaults,37,10
/CAMI-challenge/CAMISIM/wiki,33,13
/CAMI-challenge/CAMISIM/tree/master,33,12
/CAMI-challenge/CAMISIM/blob/master/tools/rnammer-1.2/rnammer,26,19
/CAMI-challenge/CAMISIM/wiki/Use-Cases,23,12
