referrer,views_total,views_unique
Google,211,50
github.com,90,19
cn.bing.com,72,12
microbiomejournal.biomedcentral.com,15,6
repository.publisso.de,8,4
link.springer.com,6,2
ecosia.org,3,1
chatgpt.com,2,1
ncbi.nlm.nih.gov,1,1
hub.docker.com,1,1
