referrer,views_total,views_unique
Google,47,26
Bing,25,1
github.com,20,6
Yahoo,9,2
repository.publisso.de,2,2
teams.public.onecdn.static.microsoft,2,1
DuckDuckGo,1,1
com.slack,1,1
search.brave.com,1,1
