url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,190,74
/CAMI-challenge/CAMISIM/wiki/User-manual,104,35
/CAMI-challenge/CAMISIM/issues,87,16
/CAMI-challenge/CAMISIM/tree/master/defaults,66,10
/CAMI-challenge/CAMISIM/blob/master/defaults/mini_config.ini,54,7
/CAMI-challenge/CAMISIM/tree/master/scripts,46,12
/CAMI-challenge/CAMISIM/blob/master/metagenomesimulation.py,45,5
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,44,16
/CAMI-challenge/CAMISIM/blob/master/tools/rnammer-1.2/rnammer,43,14
/CAMI-challenge/CAMISIM/tree/master/tools,43,12
