referrer,views_total,views_unique
Google,513,40
Bing,95,7
github.com,77,11
cn.bing.com,50,3
microbiomejournal.biomedcentral.com,45,8
surveillance.cancer.gov,14,1
repository.publisso.de,6,1
github-wiki-see.page,1,1
gitee.com,1,1
yandex.ru,1,1
