referrer,views_total,views_unique
Google,33,22
github.com,18,4
Yahoo,9,1
Bing,8,1
search.brave.com,7,2
DuckDuckGo,3,3
repository.publisso.de,2,2
teams.public.onecdn.static.microsoft,2,1
com.slack,1,1
