referrer,views_total,views_unique
Google,157,34
microbiomejournal.biomedcentral.com,64,9
github.com,39,12
chatgpt.com,7,4
cn.bing.com,6,4
search.brave.com,4,1
bioinformaticshome.com,3,1
clowm-staging.bi.denbi.de,2,1
DuckDuckGo,2,1
nature.com,1,1
