url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,166,64
/CAMI-challenge/CAMISIM/wiki/User-manual,97,38
/CAMI-challenge/CAMISIM/issues,67,14
/CAMI-challenge/CAMISIM/tree/master/defaults,43,4
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,42,13
/CAMI-challenge/CAMISIM/tree/master/scripts,41,6
/CAMI-challenge/CAMISIM/tree/master/documentation,37,8
/CAMI-challenge/CAMISIM/tree/master/tools,31,7
/CAMI-challenge/CAMISIM/blob/master/README.md,30,9
/CAMI-challenge/CAMISIM/blob/master/tools/rnammer-1.2/rnammer,28,10
