url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,118,56
/CAMI-challenge/CAMISIM/wiki/User-manual,72,32
/CAMI-challenge/CAMISIM/issues,31,12
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,31,12
/CAMI-challenge/CAMISIM/blob/master/tools/rnammer-1.2/rnammer,19,15
/CAMI-challenge/CAMISIM/wiki/Use-Cases,19,10
/CAMI-challenge/CAMISIM/blob/master/defaults/pbsim_config.ini,17,8
/CAMI-challenge/CAMISIM/wiki/CAMISIM-1.3,14,7
/CAMI-challenge/CAMISIM/wiki/File-Formats,9,6
/CAMI-challenge/CAMISIM/wiki,9,4
