url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,171,77
/CAMI-challenge/CAMISIM/wiki/User-manual,112,49
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,61,24
/CAMI-challenge/CAMISIM/issues,29,13
/CAMI-challenge/CAMISIM/blob/master/tools/rnammer-1.2/rnammer,24,20
/CAMI-challenge/CAMISIM/tree/master/defaults,24,12
/CAMI-challenge/CAMISIM/wiki/CAMISIM-1.3,22,13
/CAMI-challenge/CAMISIM/blob/master/defaults/mini_config.ini,18,9
/CAMI-challenge/CAMISIM/tree/master,18,7
/CAMI-challenge/CAMISIM/wiki/File-Formats,17,13
