referrer,views_total,views_unique
Google,339,41
microbiomejournal.biomedcentral.com,73,18
ncbi.nlm.nih.gov,28,2
Bing,25,7
repository.publisso.de,12,5
github.com,11,7
link.springer.com,8,3
cn.bing.com,4,3
overleaf.com,3,1
forum.qiime2.org,1,1
