referrer,views_total,views_unique
Google,191,32
microbiomejournal.biomedcentral.com,23,9
github.com,16,7
link.springer.com,7,1
cn.bing.com,6,4
Bing,6,2
search.brave.com,4,1
genomebiology.biomedcentral.com,4,1
yandex.ru,3,3
repository.publisso.de,2,2
