referrer,views_total,views_unique
Google,142,39
github.com,42,7
microbiomejournal.biomedcentral.com,38,6
Bing,31,5
researchgate.net,16,1
repository.publisso.de,9,4
cn.bing.com,9,2
chatgpt.com,7,5
metagenlab.github.io,4,1
nature.com,3,1
