url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,122,63
/CAMI-challenge/CAMISIM/wiki/User-manual,69,28
/CAMI-challenge/CAMISIM/tree/master,29,7
/CAMI-challenge/CAMISIM/issues,28,10
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,27,14
/CAMI-challenge/CAMISIM/tree/dev,25,10
/CAMI-challenge/CAMISIM/wiki/CAMISIM-1.3,18,8
/CAMI-challenge/CAMISIM/tree/dev/pipelines/metagenomic,15,3
/CAMI-challenge/CAMISIM/blob/master/defaults/mini_config.ini,13,4
/CAMI-challenge/CAMISIM/wiki/Use-Cases,12,5
