referrer,views_total,views_unique
Google,147,33
github.com,67,17
link.springer.com,16,3
bio.tools,13,1
ecosia.org,6,1
frl.publisso.de,5,1
Bing,3,3
repository.publisso.de,3,3
chatgpt.com,2,1
DuckDuckGo,1,1
