referrer,views_total,views_unique
Google,214,45
microbiomejournal.biomedcentral.com,42,18
github.com,24,9
repository.publisso.de,18,4
cn.bing.com,6,6
ecosia.org,6,1
genai.hkbu.edu.hk,5,1
Bing,4,1
dt-hub.dzif.de,3,2
statics.teams.cdn.office.net,2,2
