referrer,views_total,views_unique
Google,378,54
Bing,139,10
microbiomejournal.biomedcentral.com,38,11
github.com,17,5
repository.publisso.de,9,6
ncbi.nlm.nih.gov,2,1
knowledgebase.nfdi4microbiota.de,2,1
nature.com,1,1
Baidu,1,1
bio.tools,1,1
