referrer,views_total,views_unique
Google,72,25
link.springer.com,37,8
github.com,22,9
Bing,10,6
repository.publisso.de,8,3
chatgpt.com,3,3
DuckDuckGo,3,2
ecosia.org,3,1
microbiomejournal.biomedcentral.com,1,1
