referrer,views_total,views_unique
Google,130,45
bgithub.xyz,27,1
github.com,24,6
microbiomejournal.biomedcentral.com,18,5
Bing,18,5
chatgpt.com,8,3
cn.bing.com,6,3
opus.lib.uts.edu.au,6,1
search.brave.com,6,1
metagenlab.github.io,4,1
