url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,177,68
/CAMI-challenge/CAMISIM/wiki/User-manual,93,31
/CAMI-challenge/CAMISIM/issues,77,16
/CAMI-challenge/CAMISIM/tree/master/defaults,66,10
/CAMI-challenge/CAMISIM/blob/master/defaults/mini_config.ini,54,7
/CAMI-challenge/CAMISIM/blob/master/metagenomesimulation.py,45,5
/CAMI-challenge/CAMISIM/tree/master/tools,43,12
/CAMI-challenge/CAMISIM/blob/master/defaults/default_config.ini,43,9
/CAMI-challenge/CAMISIM/tree/master/scripts,42,11
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,41,15
