referrer,views_total,views_unique
Google,188,46
Bing,31,8
microbiomejournal.biomedcentral.com,29,6
github.com,19,6
cn.bing.com,6,3
chatgpt.com,4,3
DuckDuckGo,3,2
claude.ai,1,1
link.gitcode.com,1,1
repository.publisso.de,1,1
