url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,80,45
/CAMI-challenge/CAMISIM/wiki/User-manual,26,15
/CAMI-challenge/CAMISIM/commits/dev-contamination-asvs,13,1
/CAMI-challenge/CAMISIM/wiki/Use-Cases,8,5
/CAMI-challenge/CAMISIM/wiki/CAMISIM-1.3,8,2
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,7,5
/CAMI-challenge/CAMISIM/commits/dev-custom-gsa,7,1
/CAMI-challenge/CAMISIM/commit/ba7e8a923320b158d8d761700f88376bf5cdfd80,6,1
/CAMI-challenge/CAMISIM/commits/dev-contamination-asvs-fix-sam,6,1
/CAMI-challenge/CAMISIM/commit/b39f170d421cd00c337e9eb66c38a60761fb9197,5,1
