referrer,views_total,views_unique
Google,140,56
Bing,27,6
microbiomejournal.biomedcentral.com,20,8
cn.bing.com,16,5
github.com,5,5
repository.publisso.de,5,3
StartPage,5,1
chatgpt.com,4,3
Yahoo,3,1
