referrer,views_total,views_unique
Google,334,51
microbiomejournal.biomedcentral.com,52,9
Bing,29,8
github.com,24,10
repository.publisso.de,13,10
cn.bing.com,3,1
ncbi.nlm.nih.gov,2,1
knowledgebase.nfdi4microbiota.de,2,1
chatgpt.com,1,1
nature.com,1,1
