referrer,views_total,views_unique
Google,199,42
Bing,33,9
microbiomejournal.biomedcentral.com,27,5
github.com,20,6
chatgpt.com,10,3
cn.bing.com,5,2
DuckDuckGo,4,3
claude.ai,1,1
link.gitcode.com,1,1
repository.publisso.de,1,1
