referrer,views_total,views_unique
Google,189,40
github.com,32,7
microbiomejournal.biomedcentral.com,23,10
repository.publisso.de,9,3
cn.bing.com,9,3
Bing,9,2
ecosia.org,6,3
hub.docker.com,4,1
chatgpt.com,3,1
link.springer.com,2,1
