referrer,views_total,views_unique
Google,86,12
github.com,19,5
Bing,9,6
repository.publisso.de,9,3
link.springer.com,8,4
github-wiki-see.page,6,2
chatgpt.com,2,1
microbiomejournal.biomedcentral.com,1,1
poe.com,1,1
search.brave.com,1,1
