referrer,views_total,views_unique
Google,218,38
link.springer.com,23,2
repository.publisso.de,15,7
github.com,13,8
Bing,6,2
nature.com,5,2
chatgpt.com,3,1
DuckDuckGo,2,2
microbiomejournal.biomedcentral.com,2,1
ncbi.nlm.nih.gov,1,1
