referrer,views_total,views_unique
Google,189,52
github.com,28,7
microbiomejournal.biomedcentral.com,21,7
frl.publisso.de,14,1
DuckDuckGo,12,2
repository.publisso.de,11,4
cn.bing.com,9,4
Bing,7,4
chatgpt.com,3,3
metagenlab.github.io,2,1
