url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,122,60
/CAMI-challenge/CAMISIM/wiki/User-manual,98,36
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,48,15
/CAMI-challenge/CAMISIM/issues,35,10
/CAMI-challenge/CAMISIM/wiki/Use-Cases,29,15
/CAMI-challenge/CAMISIM/wiki/File-Formats,21,12
/CAMI-challenge/CAMISIM/wiki/CAMISIM-1.3,19,8
/CAMI-challenge/CAMISIM/wiki/Dependencies,10,7
/CAMI-challenge/CAMISIM/tree/master,9,6
/CAMI-challenge/CAMISIM/blob/master/metagenome_from_profile.py,8,6
