referrer,views_total,views_unique
cn.bing.com,289,24
Google,279,42
microbiomejournal.biomedcentral.com,65,13
Bing,51,7
github.com,28,11
gitcode.com,9,5
nature.com,5,1
search.brave.com,4,1
link.springer.com,4,1
repository.publisso.de,2,2
