referrer,views_total,views_unique
Google,193,41
Bing,33,9
microbiomejournal.biomedcentral.com,27,5
github.com,20,6
chatgpt.com,10,3
cn.bing.com,5,2
github-wiki-see.page,5,1
DuckDuckGo,4,3
claude.ai,1,1
repository.publisso.de,1,1
