referrer,views_total,views_unique
Google,72,28
microbiomejournal.biomedcentral.com,53,6
github.com,39,6
Bing,22,4
researchgate.net,16,1
cn.bing.com,7,1
chatgpt.com,6,4
repository.publisso.de,6,3
search.brave.com,1,1
