url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,140,65
/CAMI-challenge/CAMISIM/wiki/User-manual,87,32
/CAMI-challenge/CAMISIM/issues,62,14
/CAMI-challenge/CAMISIM/tree/master/tools/rnammer-1.2,51,9
/CAMI-challenge/CAMISIM/blob/master/tools/rnammer-1.2/rnammer,42,13
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,39,12
/CAMI-challenge/CAMISIM/tree/master/defaults,35,3
/CAMI-challenge/CAMISIM/tree/master/tools,34,10
/CAMI-challenge/CAMISIM/tree/master/scripts,33,4
/CAMI-challenge/CAMISIM/blob/master/README.md,29,9
