url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,125,60
/CAMI-challenge/CAMISIM/wiki/User-manual,94,45
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,41,21
/CAMI-challenge/CAMISIM/blob/master/tools/rnammer-1.2/rnammer,20,17
/CAMI-challenge/CAMISIM/issues,19,12
/CAMI-challenge/CAMISIM/blob/master/README.md,16,9
/CAMI-challenge/CAMISIM/blob/master/defaults/mini_config.ini,14,6
/CAMI-challenge/CAMISIM/wiki/CAMISIM-1.3,11,7
/CAMI-challenge/CAMISIM/tree/master,11,6
/CAMI-challenge/CAMISIM/wiki/Use-Cases,10,8
