referrer,views_total,views_unique
Google,81,30
link.springer.com,34,5
github.com,23,11
Bing,12,7
repository.publisso.de,6,3
DuckDuckGo,3,2
ecosia.org,3,1
chatgpt.com,2,2
Yahoo,1,1
microbiomejournal.biomedcentral.com,1,1
