url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,121,59
/CAMI-challenge/CAMISIM/wiki/User-manual,71,39
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,38,20
/CAMI-challenge/CAMISIM/wiki/File-Formats,21,13
/CAMI-challenge/CAMISIM/issues,20,5
/CAMI-challenge/CAMISIM/blob/master/tools/rnammer-1.2/rnammer,16,9
/CAMI-challenge/CAMISIM/tree/dev/pipelines,14,3
/CAMI-challenge/CAMISIM/wiki/Use-Cases,13,10
/CAMI-challenge/CAMISIM/tree/master/defaults,12,8
/CAMI-challenge/CAMISIM/tree/meta_t,12,2
