url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,144,61
/CAMI-challenge/CAMISIM/wiki/User-manual,71,31
/CAMI-challenge/CAMISIM/issues,38,9
/CAMI-challenge/CAMISIM/tree/meta_t,29,1
/CAMI-challenge/CAMISIM/wiki/CAMISIM-1.3,25,7
/CAMI-challenge/CAMISIM/tree/dev,23,7
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,20,10
/CAMI-challenge/CAMISIM/blob/master/tools/rnammer-1.2/rnammer,18,12
/CAMI-challenge/CAMISIM/blob/meta_t/workflow.nf,14,1
/CAMI-challenge/CAMISIM/wiki/Use-Cases,13,7
