referrer,views_total,views_unique
Google,44,20
github.com,24,9
link.springer.com,6,3
Bing,4,3
DuckDuckGo,3,1
writer.zoho.eu,3,1
repository.publisso.de,1,1
statics.teams.cdn.office.net,1,1
