referrer,views_total,views_unique
Google,116,37
github.com,107,21
link.springer.com,23,4
ecosia.org,19,2
Bing,9,7
frl.publisso.de,5,1
chatgpt.com,2,1
DuckDuckGo,1,1
repository.publisso.de,1,1
