referrer,views_total,views_unique
cn.bing.com,313,28
Google,282,41
microbiomejournal.biomedcentral.com,67,14
Bing,51,7
github.com,27,10
gitcode.com,16,8
nature.com,5,1
tongyi.aliyun.com,4,3
search.brave.com,4,1
link.springer.com,4,1
