url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,122,59
/CAMI-challenge/CAMISIM/wiki/User-manual,97,47
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,41,21
/CAMI-challenge/CAMISIM/blob/master/tools/rnammer-1.2/rnammer,28,25
/CAMI-challenge/CAMISIM/issues,17,10
/CAMI-challenge/CAMISIM/blob/master/README.md,16,9
/CAMI-challenge/CAMISIM/wiki/CAMISIM-1.3,15,7
/CAMI-challenge/CAMISIM/blob/master/defaults/mini_config.ini,11,3
/CAMI-challenge/CAMISIM/wiki/Use-Cases,10,8
/CAMI-challenge/CAMISIM/wiki/Dependencies,10,7
