referrer,views_total,views_unique
Google,142,49
microbiomejournal.biomedcentral.com,31,10
Bing,20,6
StartPage,5,1
repository.publisso.de,3,2
chatgpt.com,3,2
cn.bing.com,2,2
github.com,1,1
