url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,186,65
/CAMI-challenge/CAMISIM/wiki/User-manual,71,31
/CAMI-challenge/CAMISIM/tree/master,50,8
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,39,13
/CAMI-challenge/CAMISIM/issues,29,9
/CAMI-challenge/CAMISIM/tree/master/pipelines/metagenomic,26,7
/CAMI-challenge/CAMISIM/tree/master/pipelines,24,6
/CAMI-challenge/CAMISIM/blob/master/nextflow.config,22,3
/CAMI-challenge/CAMISIM/wiki/File-Formats,21,6
/CAMI-challenge/CAMISIM/blob/master/main.nf,19,5
