referrer,views_total,views_unique
Google,359,38
Bing,104,6
github.com,71,10
cn.bing.com,53,5
microbiomejournal.biomedcentral.com,50,8
repository.publisso.de,6,1
bioinformaticshome.com,5,1
github-wiki-see.page,1,1
gitee.com,1,1
yandex.ru,1,1
