url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,137,69
/CAMI-challenge/CAMISIM/wiki/User-manual,89,36
/CAMI-challenge/CAMISIM/wiki/Configuration-File-Options,11,6
/CAMI-challenge/CAMISIM/wiki/File-Formats,10,6
/CAMI-challenge/CAMISIM/wiki/CAMISIM-1.3,9,5
/CAMI-challenge/CAMISIM/issues,8,6
/CAMI-challenge/CAMISIM/tree/master,8,6
/CAMI-challenge/CAMISIM/tree/master/defaults,7,4
/CAMI-challenge/CAMISIM/tree/master/pipelines/metagenomic,5,5
/CAMI-challenge/CAMISIM/tree/master/nextflow_defaults/metagenomic,5,1
