url_path,views_total,views_unique
/CAMI-challenge/CAMISIM,47,30
/CAMI-challenge/CAMISIM/wiki/User-manual,32,14
/CAMI-challenge/CAMISIM/pull/244,20,1
/CAMI-challenge/CAMISIM/pulls,12,2
/CAMI-challenge/CAMISIM/tree/master,11,2
/CAMI-challenge/CAMISIM/issues,4,2
/CAMI-challenge/CAMISIM/blob/dev-custom-gsa/pipelines/metagenomic/metagenomic.nf,4,1
/CAMI-challenge/CAMISIM/tree/dev-custom-gsa,4,1
/CAMI-challenge/CAMISIM/issues/86,3,3
/CAMI-challenge/CAMISIM/edit/dev-custom-gsa/pipelines/metagenomic/metagenomic.nf,3,1
