referrer,views_total,views_unique
Google,95,34
Bing,18,8
link.springer.com,12,4
github.com,10,5
repository.publisso.de,6,4
chatgpt.com,2,1
ncbi.nlm.nih.gov,2,1
cell.com,1,1
microbiomejournal.biomedcentral.com,1,1
