referrer,views_total,views_unique
Google,87,13
github.com,7,5
Bing,6,4
link.springer.com,6,4
chatgpt.com,3,2
repository.publisso.de,3,2
github-wiki-see.page,3,1
microbiomejournal.biomedcentral.com,2,2
nature.com,1,1
search.brave.com,1,1
