referrer,views_total,views_unique
Google,85,29
link.springer.com,24,5
ecosia.org,23,1
github.com,21,10
Bing,14,9
repository.publisso.de,12,4
DuckDuckGo,1,1
Yahoo,1,1
chatgpt.com,1,1
