url_path,views_total,views_unique
/hzi-bifo/taxprofiler,8,3
/hzi-bifo/taxprofiler/graphs/traffic,1,1
/hzi-bifo/taxprofiler/packages,1,1
/hzi-bifo/taxprofiler/pulse,1,1
