url_path,views_total,views_unique
/hzi-bifo/traitar,22,18
/hzi-bifo/traitar/blob/master/INSTALL.md,9,5
/hzi-bifo/traitar/tree/master/traitar,4,2
/hzi-bifo/traitar/forks,4,1
/hzi-bifo/traitar/releases,3,3
/hzi-bifo/traitar/blob/master/traitar/__init__.py,2,1
/hzi-bifo/traitar/blob/master/traitar/_version.py,2,1
/hzi-bifo/traitar/blob/master/traitar/PhenotypeCollection.py,1,1
/hzi-bifo/traitar/blob/master/traitar/data/sample_data/1457190.3.RefSeq.faa,1,1
/hzi-bifo/traitar/blob/master/traitar/domtblout2gene_generic.py,1,1
