url_path,views_total,views_unique
/hzi-bifo/traitar,32,22
/hzi-bifo/traitar/blob/master/setup.py,12,2
/hzi-bifo/traitar/blob/master/INSTALL.md,9,8
/hzi-bifo/traitar/blob/master/traits.tsv,5,5
/hzi-bifo/traitar/tree/master/traitar,4,3
/hzi-bifo/traitar/pulls,2,2
/hzi-bifo/traitar/tree/master/traitar/data,2,2
/hzi-bifo/traitar/tree/master/traitar/data/sample_data,2,2
/hzi-bifo/traitar/tree/master/traitar/data/sample_data/traitar_out,2,2
/hzi-bifo/traitar/blob/master/traitar/data/sample_data/traitar_out/phenotype_prediction/heatmap_combined.png,1,1
