url_path,views_total,views_unique
/hzi-bifo/traitar,49,29
/hzi-bifo/traitar/blob/master/INSTALL.md,41,11
/hzi-bifo/traitar/tree/master/traitar,38,6
/hzi-bifo/traitar/blob/master/traits.tsv,32,10
/hzi-bifo/traitar/tree/master/traitar/data,26,5
/hzi-bifo/traitar/tree/master/traitar/data/sample_data,18,4
/hzi-bifo/traitar/tree/master,7,3
/hzi-bifo/traitar/tree/master/traitar/data/models,7,2
/hzi-bifo/traitar/blob/master/traitar/data/sample_data/samples.txt,6,2
/hzi-bifo/traitar/blob/master/traitar/PhenotypeCollection.py,4,2
