referrer,views_total,views_unique
Google,39,17
Bing,12,3
cn.bing.com,12,3
journals.asm.org,7,5
t.co,6,1
jianshu.com,5,1
microbe.net,3,1
bio.tools,1,1
dt-hub.dzif.de,1,1
