referrer,views_total,views_unique
Google,29,10
cn.bing.com,29,3
Bing,20,5
bioweb.pasteur.fr,7,1
journals.asm.org,6,3
statics.teams.cdn.office.net,6,1
github.com,4,2
chatgpt.com,3,3
kazumaxneo.hatenablog.com,1,1
