url_path,views_total,views_unique
/hzi-bifo/traitar,56,32
/hzi-bifo/traitar/blob/master/INSTALL.md,18,9
/hzi-bifo/traitar/blob/master/traits.tsv,6,4
/hzi-bifo/traitar/tree/master/traitar,3,2
/hzi-bifo/traitar/releases/tag/1.1.1,3,1
/hzi-bifo/traitar/blob/master/README.md,2,2
/hzi-bifo/traitar/blob/master/setup.py,2,2
/hzi-bifo/traitar/blob/master/traitar/data/sample_data/traitar_out/phenotype_prediction/phypat/feat_gffs/Listeria_ivanovii_WSLC3009_complete_annotation.gff,2,2
/hzi-bifo/traitar/tree/master,2,2
/hzi-bifo/traitar/blob/master/LICENSE,2,1
