referrer,views_total,views_unique
Google,72,16
journals.asm.org,49,8
Bing,24,7
cn.bing.com,16,3
microbe.net,9,1
kazumaxneo.hatenablog.com,2,1
bioweb.pasteur.fr,2,1
chatgpt.com,2,1
github.com,1,1
bio.tools,1,1
