referrer,views_total,views_unique
Google,62,14
journals.asm.org,45,9
Bing,24,6
cn.bing.com,21,7
microbe.net,9,1
bioweb.pasteur.fr,2,1
chatgpt.com,2,1
github.com,1,1
bio.tools,1,1
