url_path,views_total,views_unique
/hzi-bifo/traitar,29,17
/hzi-bifo/traitar/pulls,5,1
/hzi-bifo/traitar/blob/master/README.md,4,4
/hzi-bifo/traitar/blob/master/Dockerfile,2,2
/hzi-bifo/traitar/blob/master/INSTALL.md,2,2
/hzi-bifo/traitar/pull/10,2,1
/hzi-bifo/traitar/tree/master/traitar,2,1
/hzi-bifo/traitar/blob/master/traitar/data/colors.txt,1,1
/hzi-bifo/traitar/blob/master/traitar/data/models/phypat.tar.gz,1,1
/hzi-bifo/traitar/blob/master/traitar/data/sample_data/traitar_out/annotation/pfam/summary.dat,1,1
