referrer,views_total,views_unique
Google,63,12
journals.asm.org,38,5
cn.bing.com,15,2
Bing,13,3
bioweb.pasteur.fr,2,1
kazumaxneo.hatenablog.com,2,1
chatgpt.com,2,1
github.com,1,1
