url_path,views_total,views_unique
/hzi-bifo/traitar,46,26
/hzi-bifo/traitar/blob/master/INSTALL.md,34,13
/hzi-bifo/traitar/tree/master/traitar,30,10
/hzi-bifo/traitar/tree/master/traitar/data/sample_data,23,8
/hzi-bifo/traitar/tree/master/traitar/data,21,8
/hzi-bifo/traitar/blob/master/README.md,16,4
/hzi-bifo/traitar/blob/master/traitar/data/sample_data/samples.txt,11,4
/hzi-bifo/traitar/tree/master/traitar/data/sample_data/traitar_out,10,6
/hzi-bifo/traitar/blob/master/traits.tsv,9,6
/hzi-bifo/traitar/blob/master/Dockerfile,9,5
