url_path,views_total,views_unique
/hzi-bifo/traitar,55,30
/hzi-bifo/traitar/blob/master/INSTALL.md,12,6
/hzi-bifo/traitar/blob/master/traits.tsv,7,5
/hzi-bifo/traitar/tree/master,6,3
/hzi-bifo/traitar/blob/master/traitar/data/sample_data/traitar_out/phenotype_prediction/phypat/feat_gffs/Listeria_ivanovii_WSLC3009_complete_annotation.gff,3,3
/hzi-bifo/traitar/releases,2,2
/hzi-bifo/Traitar,2,1
/hzi-bifo/traitar/pulls,2,1
/hzi-bifo/traitar/tree/master/traitar,2,1
/hzi-bifo/traitar/blob/master/README.md,1,1
